Total_Obs,Day_Obs,Date,Time,Heart.Rate,Max_70_perc
141553,2262,2025-07-03,06:07:35,53,136.5
141554,2263,2025-07-03,06:07:40,51,136.5
141555,2264,2025-07-03,06:07:45,49,136.5
141556,2265,2025-07-03,06:07:51,48,136.5
141557,2266,2025-07-03,06:08:01,47,136.5
141558,2267,2025-07-03,06:08:06,46,136.5
141559,2268,2025-07-03,06:08:21,47,136.5
141560,2269,2025-07-03,06:08:31,48,136.5
141561,2270,2025-07-03,06:08:36,47,136.5
141562,2271,2025-07-03,06:08:51,47,136.5
141563,2272,2025-07-03,06:09:06,47,136.5
141564,2273,2025-07-03,06:09:21,47,136.5
141565,2274,2025-07-03,06:09:36,47,136.5
141566,2275,2025-07-03,06:09:51,46,136.5
141567,2276,2025-07-03,06:10:06,46,136.5
141568,2277,2025-07-03,06:10:16,47,136.5
141569,2278,2025-07-03,06:10:31,47,136.5
141570,2279,2025-07-03,06:10:46,47,136.5
141571,2280,2025-07-03,06:11:01,47,136.5
141572,2281,2025-07-03,06:11:06,48,136.5
141573,2282,2025-07-03,06:11:11,47,136.5
141574,2283,2025-07-03,06:11:16,48,136.5
141575,2284,2025-07-03,06:11:21,49,136.5
141576,2285,2025-07-03,06:11:36,48,136.5
141577,2286,2025-07-03,06:11:41,47,136.5
141578,2287,2025-07-03,06:11:56,47,136.5
141579,2288,2025-07-03,06:12:01,48,136.5
141580,2289,2025-07-03,06:12:06,49,136.5
141581,2290,2025-07-03,06:12:11,47,136.5
141582,2291,2025-07-03,06:12:26,48,136.5
141583,2292,2025-07-03,06:12:31,48,136.5
141584,2293,2025-07-03,06:12:46,48,136.5
141585,2294,2025-07-03,06:13:01,48,136.5
141586,2295,2025-07-03,06:13:16,48,136.5
141587,2296,2025-07-03,06:13:26,47,136.5
141588,2297,2025-07-03,06:13:36,48,136.5
141589,2298,2025-07-03,06:13:51,48,136.5
141590,2299,2025-07-03,06:14:06,48,136.5
141591,2300,2025-07-03,06:14:21,48,136.5
141592,2301,2025-07-03,06:14:36,48,136.5
141593,2302,2025-07-03,06:14:41,47,136.5
141594,2303,2025-07-03,06:14:56,47,136.5
141595,2304,2025-07-03,06:15:11,47,136.5
141596,2305,2025-07-03,06:15:16,48,136.5
141597,2306,2025-07-03,06:15:31,48,136.5
141598,2307,2025-07-03,06:15:46,48,136.5
141599,2308,2025-07-03,06:16:01,48,136.5
141600,2309,2025-07-03,06:16:11,47,136.5
141601,2310,2025-07-03,06:16:21,48,136.5
141602,2311,2025-07-03,06:16:36,48,136.5
141603,2312,2025-07-03,06:16:41,49,136.5
141604,2313,2025-07-03,06:16:46,48,136.5
141605,2314,2025-07-03,06:16:51,49,136.5
141606,2315,2025-07-03,06:17:06,49,136.5
141607,2316,2025-07-03,06:17:21,65,136.5
141608,2317,2025-07-03,06:17:26,68,136.5
141609,2318,2025-07-03,06:17:31,61,136.5
141610,2319,2025-07-03,06:17:41,60,136.5
141611,2320,2025-07-03,06:17:46,59,136.5
141612,2321,2025-07-03,06:17:51,55,136.5
141613,2322,2025-07-03,06:17:56,54,136.5
141614,2323,2025-07-03,06:18:01,53,136.5
141615,2324,2025-07-03,06:18:06,51,136.5
141616,2325,2025-07-03,06:18:11,49,136.5
141617,2326,2025-07-03,06:18:16,47,136.5
141618,2327,2025-07-03,06:18:31,47,136.5
141619,2328,2025-07-03,06:18:36,46,136.5
141620,2329,2025-07-03,06:18:51,46,136.5
141621,2330,2025-07-03,06:19:06,46,136.5
141622,2331,2025-07-03,06:19:21,46,136.5
141623,2332,2025-07-03,06:19:36,46,136.5
141624,2333,2025-07-03,06:19:51,47,136.5
141625,2334,2025-07-03,06:19:56,48,136.5
141626,2335,2025-07-03,06:20:01,49,136.5
141627,2336,2025-07-03,06:20:06,48,136.5
141628,2337,2025-07-03,06:20:21,48,136.5
141629,2338,2025-07-03,06:20:36,48,136.5
141630,2339,2025-07-03,06:20:51,47,136.5
141631,2340,2025-07-03,06:21:06,47,136.5
141632,2341,2025-07-03,06:21:11,47,136.5
141633,2342,2025-07-03,06:21:26,47,136.5
141634,2343,2025-07-03,06:21:41,47,136.5
141635,2344,2025-07-03,06:21:56,47,136.5
141636,2345,2025-07-03,06:22:01,48,136.5
141637,2346,2025-07-03,06:22:11,49,136.5
141638,2347,2025-07-03,06:22:26,48,136.5
141639,2348,2025-07-03,06:22:41,48,136.5
141640,2349,2025-07-03,06:22:56,49,136.5
141641,2350,2025-07-03,06:23:01,47,136.5
141642,2351,2025-07-03,06:23:16,47,136.5
141643,2352,2025-07-03,06:23:21,48,136.5
141644,2353,2025-07-03,06:23:26,49,136.5
141645,2354,2025-07-03,06:23:41,48,136.5
141646,2355,2025-07-03,06:23:56,48,136.5
141647,2356,2025-07-03,06:24:11,48,136.5
141648,2357,2025-07-03,06:24:26,48,136.5
141649,2358,2025-07-03,06:24:41,48,136.5
141650,2359,2025-07-03,06:24:51,47,136.5
141651,2360,2025-07-03,06:25:06,47,136.5
141652,2361,2025-07-03,06:25:11,48,136.5
141653,2362,2025-07-03,06:25:26,48,136.5
141654,2363,2025-07-03,06:25:31,49,136.5
141655,2364,2025-07-03,06:25:46,48,136.5
141656,2365,2025-07-03,06:25:51,49,136.5
141657,2366,2025-07-03,06:26:01,48,136.5
141658,2367,2025-07-03,06:26:06,47,136.5
141659,2368,2025-07-03,06:26:11,47,136.5
141660,2369,2025-07-03,06:26:26,48,136.5
141661,2370,2025-07-03,06:26:41,48,136.5
141662,2371,2025-07-03,06:26:56,48,136.5
141663,2372,2025-07-03,06:27:11,49,136.5
141664,2373,2025-07-03,06:27:16,48,136.5
141665,2374,2025-07-03,06:27:31,48,136.5
141666,2375,2025-07-03,06:27:46,49,136.5
141667,2376,2025-07-03,06:27:51,48,136.5
141668,2377,2025-07-03,06:28:06,48,136.5
141669,2378,2025-07-03,06:28:11,47,136.5
141670,2379,2025-07-03,06:28:21,48,136.5
141671,2380,2025-07-03,06:28:36,48,136.5
141672,2381,2025-07-03,06:28:41,49,136.5
141673,2382,2025-07-03,06:28:56,49,136.5
141674,2383,2025-07-03,06:29:01,50,136.5
141675,2384,2025-07-03,06:29:11,49,136.5
141676,2385,2025-07-03,06:29:26,48,136.5
141677,2386,2025-07-03,06:29:41,48,136.5
141678,2387,2025-07-03,06:29:56,47,136.5
141679,2388,2025-07-03,06:30:11,47,136.5
141680,2389,2025-07-03,06:30:16,48,136.5
141681,2390,2025-07-03,06:30:26,49,136.5
141682,2391,2025-07-03,06:30:31,48,136.5
141683,2392,2025-07-03,06:30:41,49,136.5
141684,2393,2025-07-03,06:30:51,48,136.5
141685,2394,2025-07-03,06:31:06,49,136.5
141686,2395,2025-07-03,06:31:11,49,136.5
141687,2396,2025-07-03,06:31:21,48,136.5
141688,2397,2025-07-03,06:31:31,47,136.5
141689,2398,2025-07-03,06:31:46,47,136.5
141690,2399,2025-07-03,06:31:51,48,136.5
141691,2400,2025-07-03,06:31:56,49,136.5
141692,2401,2025-07-03,06:32:06,48,136.5
141693,2402,2025-07-03,06:32:16,49,136.5
141694,2403,2025-07-03,06:32:31,50,136.5
141695,2404,2025-07-03,06:32:41,49,136.5
141696,2405,2025-07-03,06:32:46,48,136.5
141697,2406,2025-07-03,06:33:01,48,136.5
141698,2407,2025-07-03,06:33:16,48,136.5
141699,2408,2025-07-03,06:33:31,49,136.5
141700,2409,2025-07-03,06:33:41,48,136.5
141701,2410,2025-07-03,06:33:56,48,136.5
141702,2411,2025-07-03,06:34:01,47,136.5
141703,2412,2025-07-03,06:34:11,48,136.5
141704,2413,2025-07-03,06:34:21,49,136.5
141705,2414,2025-07-03,06:34:36,49,136.5
141706,2415,2025-07-03,06:34:46,49,136.5
141707,2416,2025-07-03,06:35:01,49,136.5
141708,2417,2025-07-03,06:35:16,48,136.5
141709,2418,2025-07-03,06:35:26,48,136.5
141710,2419,2025-07-03,06:35:32,48,136.5
141711,2420,2025-07-03,06:35:37,47,136.5
141712,2421,2025-07-03,06:35:47,48,136.5
141713,2422,2025-07-03,06:36:02,49,136.5
141714,2423,2025-07-03,06:36:12,48,136.5
141715,2424,2025-07-03,06:36:22,47,136.5
141716,2425,2025-07-03,06:36:32,48,136.5
141717,2426,2025-07-03,06:36:42,52,136.5
141718,2427,2025-07-03,06:36:47,71,136.5
141719,2428,2025-07-03,06:36:52,74,136.5
141720,2429,2025-07-03,06:36:57,63,136.5
141721,2430,2025-07-03,06:37:02,58,136.5
141722,2431,2025-07-03,06:37:07,54,136.5
141723,2432,2025-07-03,06:37:12,51,136.5
141724,2433,2025-07-03,06:37:17,50,136.5
141725,2434,2025-07-03,06:37:22,49,136.5
141726,2435,2025-07-03,06:37:32,48,136.5
141727,2436,2025-07-03,06:37:47,48,136.5
141728,2437,2025-07-03,06:37:52,49,136.5
141729,2438,2025-07-03,06:38:07,49,136.5
141730,2439,2025-07-03,06:38:22,48,136.5
141731,2440,2025-07-03,06:38:27,47,136.5
141732,2441,2025-07-03,06:38:32,46,136.5
141733,2442,2025-07-03,06:38:37,47,136.5
141734,2443,2025-07-03,06:38:42,47,136.5
141735,2444,2025-07-03,06:38:52,46,136.5
141736,2445,2025-07-03,06:39:02,47,136.5
141737,2446,2025-07-03,06:39:17,47,136.5
141738,2447,2025-07-03,06:39:32,48,136.5
141739,2448,2025-07-03,06:39:47,48,136.5
141740,2449,2025-07-03,06:39:52,47,136.5
141741,2450,2025-07-03,06:39:57,46,136.5
141742,2451,2025-07-03,06:40:07,47,136.5
141743,2452,2025-07-03,06:40:22,47,136.5
141744,2453,2025-07-03,06:40:27,50,136.5
141745,2454,2025-07-03,06:40:42,51,136.5
141746,2455,2025-07-03,06:40:47,52,136.5
141747,2456,2025-07-03,06:40:52,53,136.5
141748,2457,2025-07-03,06:40:57,51,136.5
141749,2458,2025-07-03,06:41:02,48,136.5
141750,2459,2025-07-03,06:41:07,47,136.5
141751,2460,2025-07-03,06:41:22,47,136.5
141752,2461,2025-07-03,06:41:32,49,136.5
141753,2462,2025-07-03,06:41:37,48,136.5
141754,2463,2025-07-03,06:41:52,48,136.5
141755,2464,2025-07-03,06:41:57,49,136.5
141756,2465,2025-07-03,06:42:07,50,136.5
141757,2466,2025-07-03,06:42:17,51,136.5
141758,2467,2025-07-03,06:42:32,51,136.5
141759,2468,2025-07-03,06:42:47,51,136.5
141760,2469,2025-07-03,06:42:52,50,136.5
141761,2470,2025-07-03,06:42:57,50,136.5
141762,2471,2025-07-03,06:43:02,49,136.5
141763,2472,2025-07-03,06:43:07,50,136.5
141764,2473,2025-07-03,06:43:12,51,136.5
141765,2474,2025-07-03,06:43:17,50,136.5
141766,2475,2025-07-03,06:43:22,49,136.5
141767,2476,2025-07-03,06:43:27,48,136.5
141768,2477,2025-07-03,06:43:32,47,136.5
141769,2478,2025-07-03,06:43:37,48,136.5
141770,2479,2025-07-03,06:43:42,47,136.5
141771,2480,2025-07-03,06:43:57,47,136.5
141772,2481,2025-07-03,06:44:07,48,136.5
141773,2482,2025-07-03,06:44:12,46,136.5
141774,2483,2025-07-03,06:44:22,47,136.5
141775,2484,2025-07-03,06:44:27,50,136.5
141776,2485,2025-07-03,06:44:32,51,136.5
141777,2486,2025-07-03,06:44:42,50,136.5
141778,2487,2025-07-03,06:44:52,49,136.5
141779,2488,2025-07-03,06:45:07,49,136.5
141780,2489,2025-07-03,06:45:17,49,136.5
141781,2490,2025-07-03,06:45:32,49,136.5
141782,2491,2025-07-03,06:45:42,50,136.5
141783,2492,2025-07-03,06:45:47,51,136.5
141784,2493,2025-07-03,06:45:52,52,136.5
141785,2494,2025-07-03,06:45:57,51,136.5
141786,2495,2025-07-03,06:46:12,51,136.5
141787,2496,2025-07-03,06:46:13,50,136.5
141788,2497,2025-07-03,06:46:28,51,136.5
141789,2498,2025-07-03,06:46:33,53,136.5
141790,2499,2025-07-03,06:46:38,52,136.5
141791,2500,2025-07-03,06:46:43,51,136.5
141792,2501,2025-07-03,06:46:58,50,136.5
141793,2502,2025-07-03,06:47:13,50,136.5
141794,2503,2025-07-03,06:47:18,51,136.5
141795,2504,2025-07-03,06:47:28,50,136.5
141796,2505,2025-07-03,06:47:43,49,136.5
141797,2506,2025-07-03,06:47:58,49,136.5
141798,2507,2025-07-03,06:48:13,49,136.5
141799,2508,2025-07-03,06:48:23,50,136.5
141800,2509,2025-07-03,06:48:33,51,136.5
141801,2510,2025-07-03,06:48:38,52,136.5
141802,2511,2025-07-03,06:48:48,53,136.5
141803,2512,2025-07-03,06:48:53,55,136.5
141804,2513,2025-07-03,06:49:08,54,136.5
141805,2514,2025-07-03,06:49:18,52,136.5
141806,2515,2025-07-03,06:49:28,53,136.5
141807,2516,2025-07-03,06:49:33,52,136.5
141808,2517,2025-07-03,06:49:48,51,136.5
141809,2518,2025-07-03,06:49:53,50,136.5
141810,2519,2025-07-03,06:50:03,51,136.5
141811,2520,2025-07-03,06:50:08,52,136.5
141812,2521,2025-07-03,06:50:18,51,136.5
141813,2522,2025-07-03,06:50:23,50,136.5
141814,2523,2025-07-03,06:50:28,50,136.5
141815,2524,2025-07-03,06:50:33,51,136.5
141816,2525,2025-07-03,06:50:38,52,136.5
141817,2526,2025-07-03,06:50:43,53,136.5
141818,2527,2025-07-03,06:50:53,54,136.5
141819,2528,2025-07-03,06:51:03,53,136.5
141820,2529,2025-07-03,06:51:08,52,136.5
141821,2530,2025-07-03,06:51:13,53,136.5
141822,2531,2025-07-03,06:51:18,52,136.5
141823,2532,2025-07-03,06:51:23,51,136.5
141824,2533,2025-07-03,06:51:28,50,136.5
141825,2534,2025-07-03,06:51:43,50,136.5
141826,2535,2025-07-03,06:51:58,50,136.5
141827,2536,2025-07-03,06:52:13,52,136.5
141828,2537,2025-07-03,06:52:18,53,136.5
141829,2538,2025-07-03,06:52:23,52,136.5
141830,2539,2025-07-03,06:52:28,51,136.5
141831,2540,2025-07-03,06:52:33,50,136.5
141832,2541,2025-07-03,06:52:43,51,136.5
141833,2542,2025-07-03,06:52:48,50,136.5
141834,2543,2025-07-03,06:53:03,51,136.5
141835,2544,2025-07-03,06:53:13,50,136.5
141836,2545,2025-07-03,06:53:18,51,136.5
141837,2546,2025-07-03,06:53:23,52,136.5
141838,2547,2025-07-03,06:53:33,53,136.5
141839,2548,2025-07-03,06:53:48,52,136.5
141840,2549,2025-07-03,06:53:53,51,136.5
141841,2550,2025-07-03,06:53:58,51,136.5
141842,2551,2025-07-03,06:54:08,50,136.5
141843,2552,2025-07-03,06:54:23,50,136.5
141844,2553,2025-07-03,06:54:28,49,136.5
141845,2554,2025-07-03,06:54:43,50,136.5
141846,2555,2025-07-03,06:54:53,52,136.5
141847,2556,2025-07-03,06:54:58,53,136.5
141848,2557,2025-07-03,06:55:03,54,136.5
141849,2558,2025-07-03,06:55:18,55,136.5
141850,2559,2025-07-03,06:55:23,57,136.5
141851,2560,2025-07-03,06:55:28,54,136.5
141852,2561,2025-07-03,06:55:43,53,136.5
141853,2562,2025-07-03,06:55:53,52,136.5
141854,2563,2025-07-03,06:55:58,51,136.5
141855,2564,2025-07-03,06:56:13,51,136.5
141856,2565,2025-07-03,06:56:28,50,136.5
141857,2566,2025-07-03,06:56:33,53,136.5
141858,2567,2025-07-03,06:56:43,51,136.5
141859,2568,2025-07-03,06:56:53,50,136.5
141860,2569,2025-07-03,06:57:08,48,136.5
141861,2570,2025-07-03,06:57:13,46,136.5
141862,2571,2025-07-03,06:57:18,45,136.5
141863,2572,2025-07-03,06:57:23,46,136.5
141864,2573,2025-07-03,06:57:28,47,136.5
141865,2574,2025-07-03,06:57:38,50,136.5
141866,2575,2025-07-03,06:57:43,52,136.5
141867,2576,2025-07-03,06:57:53,54,136.5
141868,2577,2025-07-03,06:57:58,56,136.5
141869,2578,2025-07-03,06:58:08,55,136.5
141870,2579,2025-07-03,06:58:13,53,136.5
141871,2580,2025-07-03,06:58:28,53,136.5
141872,2581,2025-07-03,06:58:33,55,136.5
141873,2582,2025-07-03,06:58:38,57,136.5
141874,2583,2025-07-03,06:58:53,56,136.5
141875,2584,2025-07-03,06:59:03,55,136.5
141876,2585,2025-07-03,06:59:08,54,136.5
141877,2586,2025-07-03,06:59:13,53,136.5
141878,2587,2025-07-03,06:59:18,54,136.5
141879,2588,2025-07-03,06:59:28,54,136.5
141880,2589,2025-07-03,06:59:33,53,136.5
141881,2590,2025-07-03,06:59:38,53,136.5
141882,2591,2025-07-03,06:59:48,54,136.5
141883,2592,2025-07-03,06:59:58,53,136.5
141884,2593,2025-07-03,07:00:03,54,136.5
141885,2594,2025-07-03,07:00:08,55,136.5
141886,2595,2025-07-03,07:00:13,56,136.5
141887,2596,2025-07-03,07:00:18,57,136.5
141888,2597,2025-07-03,07:00:33,57,136.5
141889,2598,2025-07-03,07:00:48,58,136.5
141890,2599,2025-07-03,07:00:53,75,136.5
141891,2600,2025-07-03,07:00:59,69,136.5
141892,2601,2025-07-03,07:01:04,62,136.5
141893,2602,2025-07-03,07:01:09,57,136.5
141894,2603,2025-07-03,07:01:14,54,136.5
141895,2604,2025-07-03,07:01:19,52,136.5
141896,2605,2025-07-03,07:01:24,51,136.5
141897,2606,2025-07-03,07:01:29,49,136.5
141898,2607,2025-07-03,07:01:34,48,136.5
141899,2608,2025-07-03,07:01:44,49,136.5
141900,2609,2025-07-03,07:01:49,48,136.5
141901,2610,2025-07-03,07:01:54,47,136.5
141902,2611,2025-07-03,07:01:59,46,136.5
141903,2612,2025-07-03,07:02:04,45,136.5
141904,2613,2025-07-03,07:02:14,46,136.5
141905,2614,2025-07-03,07:02:19,47,136.5
141906,2615,2025-07-03,07:02:24,48,136.5
141907,2616,2025-07-03,07:02:34,49,136.5
141908,2617,2025-07-03,07:02:39,49,136.5
141909,2618,2025-07-03,07:02:49,50,136.5
141910,2619,2025-07-03,07:02:54,49,136.5
141911,2620,2025-07-03,07:03:04,48,136.5
141912,2621,2025-07-03,07:03:14,47,136.5
141913,2622,2025-07-03,07:03:29,47,136.5
141914,2623,2025-07-03,07:03:39,48,136.5
141915,2624,2025-07-03,07:03:44,49,136.5
141916,2625,2025-07-03,07:03:54,53,136.5
141917,2626,2025-07-03,07:03:59,57,136.5
141918,2627,2025-07-03,07:04:04,57,136.5
141919,2628,2025-07-03,07:04:09,56,136.5
141920,2629,2025-07-03,07:04:19,53,136.5
141921,2630,2025-07-03,07:04:24,50,136.5
141922,2631,2025-07-03,07:04:34,49,136.5
141923,2632,2025-07-03,07:04:44,48,136.5
141924,2633,2025-07-03,07:04:59,47,136.5
141925,2634,2025-07-03,07:05:09,48,136.5
141926,2635,2025-07-03,07:05:24,49,136.5
141927,2636,2025-07-03,07:05:29,48,136.5
141928,2637,2025-07-03,07:05:39,47,136.5
141929,2638,2025-07-03,07:05:44,45,136.5
141930,2639,2025-07-03,07:05:54,46,136.5
141931,2640,2025-07-03,07:05:59,47,136.5
141932,2641,2025-07-03,07:06:14,48,136.5
141933,2642,2025-07-03,07:06:19,49,136.5
141934,2643,2025-07-03,07:06:24,50,136.5
141935,2644,2025-07-03,07:06:34,49,136.5
141936,2645,2025-07-03,07:06:39,48,136.5
141937,2646,2025-07-03,07:06:49,47,136.5
141938,2647,2025-07-03,07:07:04,47,136.5
141939,2648,2025-07-03,07:07:09,48,136.5
141940,2649,2025-07-03,07:07:14,49,136.5
141941,2650,2025-07-03,07:07:24,51,136.5
141942,2651,2025-07-03,07:07:29,52,136.5
141943,2652,2025-07-03,07:07:34,51,136.5
141944,2653,2025-07-03,07:07:39,50,136.5
141945,2654,2025-07-03,07:07:44,49,136.5
141946,2655,2025-07-03,07:07:54,48,136.5
141947,2656,2025-07-03,07:08:09,48,136.5
141948,2657,2025-07-03,07:08:24,47,136.5
141949,2658,2025-07-03,07:08:29,48,136.5
141950,2659,2025-07-03,07:08:34,49,136.5
141951,2660,2025-07-03,07:08:39,49,136.5
141952,2661,2025-07-03,07:08:49,48,136.5
141953,2662,2025-07-03,07:08:54,48,136.5
141954,2663,2025-07-03,07:08:59,51,136.5
141955,2664,2025-07-03,07:09:04,51,136.5
141956,2665,2025-07-03,07:09:19,51,136.5
141957,2666,2025-07-03,07:09:24,51,136.5
141958,2667,2025-07-03,07:09:29,52,136.5
141959,2668,2025-07-03,07:09:39,58,136.5
141960,2669,2025-07-03,07:09:44,57,136.5
141961,2670,2025-07-03,07:09:49,56,136.5
141962,2671,2025-07-03,07:09:54,51,136.5
141963,2672,2025-07-03,07:09:59,49,136.5
141964,2673,2025-07-03,07:10:04,47,136.5
141965,2674,2025-07-03,07:10:09,46,136.5
141966,2675,2025-07-03,07:10:24,46,136.5
141967,2676,2025-07-03,07:10:34,45,136.5
141968,2677,2025-07-03,07:10:44,46,136.5
141969,2678,2025-07-03,07:10:54,47,136.5
141970,2679,2025-07-03,07:11:04,47,136.5
141971,2680,2025-07-03,07:11:09,48,136.5
141972,2681,2025-07-03,07:11:19,48,136.5
141973,2682,2025-07-03,07:11:24,49,136.5
141974,2683,2025-07-03,07:11:29,50,136.5
141975,2684,2025-07-03,07:11:39,49,136.5
141976,2685,2025-07-03,07:11:44,50,136.5
141977,2686,2025-07-03,07:11:54,49,136.5
141978,2687,2025-07-03,07:12:09,48,136.5
141979,2688,2025-07-03,07:12:14,47,136.5
141980,2689,2025-07-03,07:12:19,48,136.5
141981,2690,2025-07-03,07:12:24,49,136.5
141982,2691,2025-07-03,07:12:29,48,136.5
141983,2692,2025-07-03,07:12:39,47,136.5
141984,2693,2025-07-03,07:12:49,48,136.5
141985,2694,2025-07-03,07:12:59,49,136.5
141986,2695,2025-07-03,07:13:09,50,136.5
141987,2696,2025-07-03,07:13:14,51,136.5
141988,2697,2025-07-03,07:13:29,50,136.5
141989,2698,2025-07-03,07:13:44,50,136.5
141990,2699,2025-07-03,07:13:59,51,136.5
141991,2700,2025-07-03,07:14:09,50,136.5
141992,2701,2025-07-03,07:14:14,49,136.5
141993,2702,2025-07-03,07:14:24,48,136.5
141994,2703,2025-07-03,07:14:39,48,136.5
141995,2704,2025-07-03,07:14:54,48,136.5
141996,2705,2025-07-03,07:15:04,49,136.5
141997,2706,2025-07-03,07:15:09,52,136.5
141998,2707,2025-07-03,07:15:14,52,136.5
141999,2708,2025-07-03,07:15:19,53,136.5
142000,2709,2025-07-03,07:15:24,53,136.5
142001,2710,2025-07-03,07:15:34,51,136.5
142002,2711,2025-07-03,07:15:39,50,136.5
142003,2712,2025-07-03,07:15:49,49,136.5
142004,2713,2025-07-03,07:16:04,49,136.5
142005,2714,2025-07-03,07:16:14,48,136.5
142006,2715,2025-07-03,07:16:24,49,136.5
142007,2716,2025-07-03,07:16:29,50,136.5
142008,2717,2025-07-03,07:16:34,51,136.5
142009,2718,2025-07-03,07:16:39,51,136.5
142010,2719,2025-07-03,07:16:44,50,136.5
142011,2720,2025-07-03,07:16:49,51,136.5
142012,2721,2025-07-03,07:16:54,49,136.5
142013,2722,2025-07-03,07:17:04,48,136.5
142014,2723,2025-07-03,07:17:19,48,136.5
142015,2724,2025-07-03,07:17:29,49,136.5
142016,2725,2025-07-03,07:17:44,50,136.5
142017,2726,2025-07-03,07:17:49,51,136.5
142018,2727,2025-07-03,07:17:59,50,136.5
142019,2728,2025-07-03,07:18:04,49,136.5
142020,2729,2025-07-03,07:18:19,50,136.5
142021,2730,2025-07-03,07:18:24,49,136.5
142022,2731,2025-07-03,07:18:29,50,136.5
142023,2732,2025-07-03,07:18:34,52,136.5
142024,2733,2025-07-03,07:18:39,55,136.5
142025,2734,2025-07-03,07:18:44,53,136.5
142026,2735,2025-07-03,07:18:54,52,136.5
142027,2736,2025-07-03,07:18:59,50,136.5
142028,2737,2025-07-03,07:19:14,50,136.5
142029,2738,2025-07-03,07:19:19,51,136.5
142030,2739,2025-07-03,07:19:24,49,136.5
142031,2740,2025-07-03,07:19:29,49,136.5
142032,2741,2025-07-03,07:19:34,50,136.5
142033,2742,2025-07-03,07:19:39,52,136.5
142034,2743,2025-07-03,07:19:44,53,136.5
142035,2744,2025-07-03,07:19:49,52,136.5
142036,2745,2025-07-03,07:19:54,51,136.5
142037,2746,2025-07-03,07:19:59,50,136.5
142038,2747,2025-07-03,07:20:04,49,136.5
142039,2748,2025-07-03,07:20:14,51,136.5
142040,2749,2025-07-03,07:20:19,69,136.5
142041,2750,2025-07-03,07:20:24,73,136.5
142042,2751,2025-07-03,07:20:29,70,136.5
142043,2752,2025-07-03,07:20:34,64,136.5
142044,2753,2025-07-03,07:20:39,60,136.5
142045,2754,2025-07-03,07:20:44,58,136.5
142046,2755,2025-07-03,07:20:59,59,136.5
142047,2756,2025-07-03,07:21:09,60,136.5
142048,2757,2025-07-03,07:21:24,60,136.5
142049,2758,2025-07-03,07:21:29,63,136.5
142050,2759,2025-07-03,07:21:34,62,136.5
142051,2760,2025-07-03,07:21:39,60,136.5
142052,2761,2025-07-03,07:21:44,57,136.5
142053,2762,2025-07-03,07:21:49,56,136.5
142054,2763,2025-07-03,07:21:54,55,136.5
142055,2764,2025-07-03,07:21:59,54,136.5
142056,2765,2025-07-03,07:22:04,53,136.5
142057,2766,2025-07-03,07:22:09,52,136.5
142058,2767,2025-07-03,07:22:14,51,136.5
142059,2768,2025-07-03,07:22:19,51,136.5
142060,2769,2025-07-03,07:22:24,53,136.5
142061,2770,2025-07-03,07:22:29,54,136.5
142062,2771,2025-07-03,07:22:34,53,136.5
142063,2772,2025-07-03,07:22:49,54,136.5
142064,2773,2025-07-03,07:22:54,53,136.5
142065,2774,2025-07-03,07:22:59,52,136.5
142066,2775,2025-07-03,07:23:04,51,136.5
142067,2776,2025-07-03,07:23:19,50,136.5
142068,2777,2025-07-03,07:23:24,49,136.5
142069,2778,2025-07-03,07:23:29,48,136.5
142070,2779,2025-07-03,07:23:39,49,136.5
142071,2780,2025-07-03,07:23:54,49,136.5
142072,2781,2025-07-03,07:24:04,48,136.5
142073,2782,2025-07-03,07:24:19,48,136.5
142074,2783,2025-07-03,07:24:29,47,136.5
142075,2784,2025-07-03,07:24:39,48,136.5
142076,2785,2025-07-03,07:24:44,49,136.5
142077,2786,2025-07-03,07:24:49,49,136.5
142078,2787,2025-07-03,07:24:54,48,136.5
142079,2788,2025-07-03,07:25:04,48,136.5
142080,2789,2025-07-03,07:25:19,48,136.5
142081,2790,2025-07-03,07:25:34,49,136.5
142082,2791,2025-07-03,07:25:44,52,136.5
142083,2792,2025-07-03,07:25:49,58,136.5
142084,2793,2025-07-03,07:25:54,56,136.5
142085,2794,2025-07-03,07:25:59,55,136.5
142086,2795,2025-07-03,07:26:09,52,136.5
142087,2796,2025-07-03,07:26:14,51,136.5
142088,2797,2025-07-03,07:26:19,52,136.5
142089,2798,2025-07-03,07:26:24,53,136.5
142090,2799,2025-07-03,07:26:29,54,136.5
142091,2800,2025-07-03,07:26:34,51,136.5
142092,2801,2025-07-03,07:26:39,49,136.5
142093,2802,2025-07-03,07:26:49,50,136.5
142094,2803,2025-07-03,07:27:04,50,136.5
142095,2804,2025-07-03,07:27:09,49,136.5
142096,2805,2025-07-03,07:27:19,48,136.5
142097,2806,2025-07-03,07:27:24,48,136.5
142098,2807,2025-07-03,07:27:29,49,136.5
142099,2808,2025-07-03,07:27:44,49,136.5
142100,2809,2025-07-03,07:27:49,50,136.5
142101,2810,2025-07-03,07:27:54,51,136.5
142102,2811,2025-07-03,07:28:01,50,136.5
142103,2812,2025-07-03,07:28:11,48,136.5
142104,2813,2025-07-03,07:28:26,47,136.5
142105,2814,2025-07-03,07:28:41,47,136.5
142106,2815,2025-07-03,07:28:51,48,136.5
142107,2816,2025-07-03,07:29:06,48,136.5
142108,2817,2025-07-03,07:29:21,48,136.5
142109,2818,2025-07-03,07:29:36,48,136.5
142110,2819,2025-07-03,07:29:46,49,136.5
